male,eth,age,income,state,service_failure,satisfaction
0,2,4,3,18,NA,0.9758729785823308
0,2,4,3,19,NA,0.5986876601124521
0,2,4,3,20,NA,0.9608342772032357
0,2,4,3,21,NA,0.7310585786300049
0,2,4,3,22,NA,0.6456563062257954
0,2,4,3,23,NA,0.9002495108803148
0,2,4,3,24,NA,0.9426758241011313
0,2,4,3,25,NA,0.8175744761936437
0,2,4,3,26,NA,0.9002495108803148
0,2,4,3,27,NA,0.8698915256370021
0,2,4,3,28,NA,0.9168273035060777
0,2,4,3,29,NA,0.7685247834990178
0,2,4,3,30,NA,0.8698915256370021
0,2,4,3,31,NA,0.7502601055951177
0,2,4,3,32,NA,0.8698915256370021
0,2,4,3,33,NA,0.6456563062257954
0,2,4,3,34,NA,0.8320183851339245
0,2,4,3,35,NA,0.9168273035060777
0,2,4,3,36,NA,0.9168273035060777
0,2,4,3,37,NA,0.9426758241011313
0,2,4,3,38,NA,0.9308615796566531
0,2,4,3,39,NA,0.9241418199787566
0,2,4,3,40,NA,0.9002495108803148
0,2,4,3,41,NA,0.9168273035060777
0,2,4,3,42,NA,0.7310585786300049
0,2,4,3,43,NA,0.7502601055951177
0,2,4,3,44,NA,0.8581489350995123
0,2,4,3,45,NA,0.8909031788043871
0,2,4,3,46,NA,0.8455347349164652
0,2,4,3,47,NA,0.7858349830425586
0,2,4,3,48,NA,0.8455347349164652
0,2,4,3,49,NA,0.9426758241011313
0,2,4,3,50,NA,0.9088770389851438
0,2,5,1,1,NA,0.8220063142137535
0,2,5,1,2,NA,0.8069013157667836
0,2,5,1,3,NA,0.8220063142137535
0,2,5,1,4,NA,0.7908406347869368
0,2,5,1,5,NA,0.7908406347869368
0,2,5,1,6,NA,0.8494124202541561
0,2,5,1,7,NA,0.5817593768418363
0,2,5,1,8,NA,0.6058736684317606
0,2,5,1,9,NA,0.6524894621927444
0,2,5,1,10,NA,0.7170752854929726
0,2,5,1,11,NA,0.7738185742694538
0,2,5,1,12,NA,0.861761726827506
0,2,5,1,13,NA,0.6058736684317606
0,2,5,1,14,NA,0.8069013157667836
0,2,5,1,15,NA,0.93276754941215
0,2,5,1,16,NA,0.902911359013501
0,2,5,1,17,NA,0.7170752854929726
0,2,5,1,18,NA,0.9654437697137236
0,2,5,1,19,NA,0.5074994375506204
0,2,5,1,20,NA,0.9442756020713345
0,2,5,1,21,NA,0.6524894621927444
0,2,5,1,22,NA,0.5572478545985556
0,2,5,1,23,NA,0.861761726827506
0,2,5,1,24,NA,0.9190865327845347
0,2,5,1,25,NA,0.7558388990947971
0,2,5,1,26,NA,0.861761726827506
0,2,5,1,27,NA,0.8220063142137535
0,2,5,1,28,NA,0.8839110779310052
0,2,5,1,29,NA,0.6963549298238342
0,2,5,1,30,NA,0.8220063142137535
0,2,5,1,31,NA,0.6748052725823135
0,2,5,1,32,NA,0.8220063142137535
0,2,5,1,33,NA,0.5572478545985556
0,2,5,1,34,NA,0.7738185742694538
0,2,5,1,35,NA,0.8839110779310052
0,2,5,1,36,NA,0.8839110779310052
0,2,5,1,37,NA,0.9190865327845347
0,2,5,1,38,NA,0.902911359013501
0,2,5,1,39,NA,0.8937850083248244
0,2,5,1,40,NA,0.861761726827506
0,2,5,1,41,NA,0.8839110779310052
0,2,5,1,42,NA,0.6524894621927444
0,2,5,1,43,NA,0.6748052725823135
0,2,5,1,44,NA,0.8069013157667836
0,2,5,1,45,NA,0.8494124202541561
0,2,5,1,46,NA,0.7908406347869368
0,2,5,1,47,NA,0.7170752854929726
0,2,5,1,48,NA,0.7908406347869368
0,2,5,1,49,NA,0.9190865327845347
0,2,5,1,50,NA,0.8732494198778592
0,2,5,2,1,NA,0.7908406347869368
0,2,5,2,2,NA,0.7738185742694538
0,2,5,2,3,NA,0.7908406347869368
0,2,5,2,4,NA,0.7558388990947971
0,2,5,2,5,NA,0.7558388990947971
0,2,5,2,6,NA,0.8220063142137535
0,2,5,2,7,NA,0.5324543063873188
0,2,5,2,8,NA,0.5572478545985556
0,2,5,2,9,NA,0.6058736684317606
0,2,5,2,10,NA,0.6748052725823136
0,2,5,2,11,NA,0.7369158958334202
0,2,5,2,12,NA,0.8361696387766411
0,2,5,2,13,NA,0.5572478545985556
0,2,5,2,14,NA,0.7738185742694538
0,2,5,2,15,NA,0.9190865327845347
0,2,5,2,16,NA,0.8839110779310052
0,2,5,2,17,NA,0.6748052725823136
0,2,5,2,18,NA,0.9581133929422073
0,2,5,2,19,NA,0.45760205922564895
0,2,5,2,20,NA,0.93276754941215
0,2,5,2,21,NA,0.6058736684317606
0,2,5,2,22,NA,0.5074994375506204
0,2,5,2,23,NA,0.8361696387766411
0,2,5,2,24,NA,0.9029113590135012
0,2,5,2,25,NA,0.7170752854929726
0,2,5,2,26,NA,0.8361696387766411
0,2,5,2,27,NA,0.7908406347869368
0,2,5,2,28,NA,0.861761726827506
0,2,5,2,29,NA,0.6524894621927444
0,2,5,2,30,NA,0.7908406347869368
0,2,5,2,31,NA,0.6294831119673949
0,2,5,2,32,NA,0.7908406347869368
0,2,5,2,33,NA,0.5074994375506204
0,2,5,2,34,NA,0.7369158958334202
0,2,5,2,35,NA,0.861761726827506
0,2,5,2,36,NA,0.861761726827506
0,2,5,2,37,NA,0.9029113590135012
0,2,5,2,38,NA,0.8839110779310052
0,2,5,2,39,NA,0.8732494198778592
0,2,5,2,40,NA,0.8361696387766411
0,2,5,2,41,NA,0.861761726827506
0,2,5,2,42,NA,0.6058736684317606
0,2,5,2,43,NA,0.6294831119673949
0,2,5,2,44,NA,0.7738185742694538
0,2,5,2,45,NA,0.8220063142137535
0,2,5,2,46,NA,0.7558388990947971
0,2,5,2,47,NA,0.6748052725823136
0,2,5,2,48,NA,0.7558388990947971
0,2,5,2,49,NA,0.9029113590135012
0,2,5,2,50,NA,0.8494124202541561
0,2,5,3,1,NA,0.8937850083248244
0,2,5,3,2,NA,0.8839110779310052
0,2,5,3,3,NA,0.8937850083248244
0,2,5,3,4,NA,0.8732494198778593
0,2,5,3,5,NA,0.8732494198778593
0,2,5,3,6,NA,0.9113313367452667
0,2,5,3,7,NA,0.7170752854929726
0,2,5,3,8,NA,0.7369158958334202
0,2,5,3,9,NA,0.7738185742694538
0,2,5,3,10,NA,0.8220063142137535
0,2,5,3,11,NA,0.861761726827506
0,2,5,3,12,NA,0.9190865327845347
0,2,5,3,13,NA,0.7369158958334202
0,2,5,3,14,NA,0.8839110779310052
0,2,5,3,15,NA,0.9619477529290079
0,2,5,3,16,NA,0.9442756020713345
0,2,5,3,17,NA,0.8220063142137535
0,2,5,3,18,NA,0.9807347673684083
0,2,5,3,19,NA,0.6524894621927444
0,2,5,3,20,NA,0.9686290677518062
0,2,5,3,21,NA,0.7738185742694538
0,2,5,3,22,NA,0.6963549298238342
0,2,5,3,23,NA,0.9190865327845347
0,2,5,3,24,NA,0.9539111729627203
0,2,5,3,25,NA,0.8494124202541561
0,2,5,3,26,NA,0.9190865327845347
0,2,5,3,27,NA,0.8937850083248244
0,2,5,3,28,NA,0.93276754941215
0,2,5,3,29,NA,0.8069013157667836
0,2,5,3,30,NA,0.8937850083248244
0,2,5,3,31,NA,0.7908406347869368
0,2,5,3,32,NA,0.8937850083248244
0,2,5,3,33,NA,0.6963549298238342
0,2,5,3,34,NA,0.861761726827506
0,2,5,3,35,NA,0.93276754941215
0,2,5,3,36,NA,0.93276754941215
0,2,5,3,37,NA,0.9539111729627203
0,2,5,3,38,NA,0.9442756020713345
0,2,5,3,39,NA,0.9387738371800921
0,2,5,3,40,NA,0.9190865327845347
0,2,5,3,41,NA,0.93276754941215
0,2,5,3,42,NA,0.7738185742694538
0,2,5,3,43,NA,0.7908406347869368
0,2,5,3,44,NA,0.8839110779310052
0,2,5,3,45,NA,0.9113313367452667
0,2,5,3,46,NA,0.8732494198778593
0,2,5,3,47,NA,0.8220063142137535
0,2,5,3,48,NA,0.8732494198778593
0,2,5,3,49,NA,0.9539111729627203
0,2,5,3,50,NA,0.9262183533975348
0,2,6,1,1,NA,0.8581489350995123
0,2,6,1,2,NA,0.8455347349164652
0,2,6,1,3,NA,0.8581489350995123
0,2,6,1,4,NA,0.8320183851339245
0,2,6,1,5,NA,0.8320183851339245
0,2,6,1,6,NA,0.8807970779778823
0,2,6,1,7,NA,0.6456563062257954
0,2,6,1,8,NA,0.668187772168166
0,2,6,1,9,NA,0.7109495026250039
0,2,6,1,10,NA,0.7685247834990175
0,2,6,1,11,NA,0.8175744761936437
0,2,6,1,12,NA,0.8909031788043871
0,2,6,1,13,NA,0.668187772168166
0,2,6,1,14,NA,0.8455347349164652
0,2,6,1,15,NA,0.9478464369215823
0,2,6,1,16,NA,0.9241418199787566
0,2,6,1,17,NA,0.7685247834990175
0,2,6,1,18,NA,0.973403006423134
0,2,6,1,19,NA,0.5744425168116589
0,2,6,1,20,NA,0.9568927450589139
0,2,6,1,21,NA,0.7109495026250039
0,2,6,1,22,NA,0.6224593312018545
0,2,6,1,23,NA,0.8909031788043871
0,2,6,1,24,NA,0.9370266439430035
0,2,6,1,25,NA,0.8021838885585817
0,2,6,1,26,NA,0.8909031788043871
0,2,6,1,27,NA,0.8581489350995123
0,2,6,1,28,NA,0.9088770389851438
0,2,6,1,29,NA,0.7502601055951177
0,2,6,1,30,NA,0.8581489350995123
0,2,6,1,31,NA,0.7310585786300049
0,2,6,1,32,NA,0.8581489350995123
0,2,6,1,33,NA,0.6224593312018545
0,2,6,1,34,NA,0.8175744761936437
0,2,6,1,35,NA,0.9088770389851438
0,2,6,1,36,NA,0.9088770389851438
0,2,6,1,37,NA,0.9370266439430035
0,2,6,1,38,NA,0.9241418199787566
0,2,6,1,39,NA,0.9168273035060777
0,2,6,1,40,NA,0.8909031788043871
0,2,6,1,41,NA,0.9088770389851438
0,2,6,1,42,NA,0.7109495026250039
0,2,6,1,43,NA,0.7310585786300049
0,2,6,1,44,NA,0.8455347349164652
0,2,6,1,45,NA,0.8807970779778823
0,2,6,1,46,NA,0.8320183851339245
0,2,6,1,47,NA,0.7685247834990175
0,2,6,1,48,NA,0.8320183851339245
0,2,6,1,49,NA,0.9370266439430035
0,2,6,1,50,NA,0.9002495108803148
0,2,6,2,1,NA,0.8320183851339245
0,2,6,2,2,NA,0.8175744761936437
0,2,6,2,3,NA,0.8320183851339245
0,2,6,2,4,NA,0.8021838885585817
0,2,6,2,5,NA,0.8021838885585817
0,2,6,2,6,NA,0.8581489350995123
0,2,6,2,7,NA,0.598687660112452
0,2,6,2,8,NA,0.6224593312018545
0,2,6,2,9,NA,0.668187772168166
0,2,6,2,10,NA,0.7310585786300049
0,2,6,2,11,NA,0.7858349830425586
0,2,6,2,12,NA,0.8698915256370021
0,2,6,2,13,NA,0.6224593312018545
0,2,6,2,14,NA,0.8175744761936437
0,2,6,2,15,NA,0.9370266439430035
0,2,6,2,16,NA,0.9088770389851438
0,2,6,2,17,NA,0.7310585786300049
0,2,6,2,18,NA,0.9677045353015494
0,2,6,2,19,NA,0.5249791874789399
0,2,6,2,20,NA,0.9478464369215823
0,2,6,2,21,NA,0.668187772168166
0,2,6,2,22,NA,0.5744425168116589
0,2,6,2,23,NA,0.8698915256370021
0,2,6,2,24,NA,0.9241418199787566
0,2,6,2,25,NA,0.7685247834990175
0,2,6,2,26,NA,0.8698915256370021
0,2,6,2,27,NA,0.8320183851339245
0,2,6,2,28,NA,0.8909031788043871
0,2,6,2,29,NA,0.7109495026250039
0,2,6,2,30,NA,0.8320183851339245
0,2,6,2,31,NA,0.6899744811276125
0,2,6,2,32,NA,0.8320183851339245
0,2,6,2,33,NA,0.5744425168116589
0,2,6,2,34,NA,0.7858349830425586
0,2,6,2,35,NA,0.8909031788043871
0,2,6,2,36,NA,0.8909031788043871
0,2,6,2,37,NA,0.9241418199787566
0,2,6,2,38,NA,0.9088770389851438
0,2,6,2,39,NA,0.9002495108803148
0,2,6,2,40,NA,0.8698915256370021
0,2,6,2,41,NA,0.8909031788043871
0,2,6,2,42,NA,0.668187772168166
0,2,6,2,43,NA,0.6899744811276125
0,2,6,2,44,NA,0.8175744761936437
0,2,6,2,45,NA,0.8581489350995123
0,2,6,2,46,NA,0.8021838885585817
0,2,6,2,47,NA,0.7310585786300049
0,2,6,2,48,NA,0.8021838885585817
0,2,6,2,49,NA,0.9241418199787566
0,2,6,2,50,NA,0.8807970779778823
0,2,6,3,1,NA,0.9168273035060777
0,2,6,3,2,NA,0.9088770389851438
0,2,6,3,3,NA,0.9168273035060777
0,2,6,3,4,NA,0.9002495108803148
0,2,6,3,5,NA,0.9002495108803148
0,2,6,3,6,NA,0.9308615796566533
0,2,6,3,7,NA,0.7685247834990175
0,2,6,3,8,NA,0.7858349830425586
0,2,6,3,9,NA,0.8175744761936437
0,2,6,3,10,NA,0.8581489350995123
0,2,6,3,11,NA,0.8909031788043871
0,2,6,3,12,NA,0.9370266439430035
0,2,6,3,13,NA,0.7858349830425586
0,2,6,3,14,NA,0.9088770389851438
0,2,6,3,15,NA,0.9706877692486436
0,2,6,3,16,NA,0.9568927450589139
0,2,6,3,17,NA,0.8581489350995123
0,2,6,3,18,NA,0.9852259683067269
0,2,6,3,19,NA,0.7109495026250039
0,2,6,3,20,NA,0.9758729785823308
0,2,6,3,21,NA,0.8175744761936437
0,2,6,3,22,NA,0.7502601055951177
0,2,6,3,23,NA,0.9370266439430035
0,2,6,3,24,NA,0.9644288107273639
0,2,6,3,25,NA,0.8807970779778823
0,2,6,3,26,NA,0.9370266439430035
0,2,6,3,27,NA,0.9168273035060777
0,2,6,3,28,NA,0.9478464369215823
0,2,6,3,29,NA,0.8455347349164652
0,2,6,3,30,NA,0.9168273035060777
0,2,6,3,31,NA,0.8320183851339245
0,2,6,3,32,NA,0.9168273035060777
0,2,6,3,33,NA,0.7502601055951177
0,2,6,3,34,NA,0.8909031788043871
0,2,6,3,35,NA,0.9478464369215823
0,2,6,3,36,NA,0.9478464369215823
0,2,6,3,37,NA,0.9644288107273639
0,2,6,3,38,NA,0.9568927450589139
0,2,6,3,39,NA,0.9525741268224334
0,2,6,3,40,NA,0.9370266439430035
0,2,6,3,41,NA,0.9478464369215823
0,2,6,3,42,NA,0.8175744761936437
0,2,6,3,43,NA,0.8320183851339245
0,2,6,3,44,NA,0.9088770389851438
0,2,6,3,45,NA,0.9308615796566533
0,2,6,3,46,NA,0.9002495108803148
0,2,6,3,47,NA,0.8581489350995123
0,2,6,3,48,NA,0.9002495108803148
0,2,6,3,49,NA,0.9644288107273639
0,2,6,3,50,NA,0.9426758241011313
0,2,7,1,1,NA,0.8807970779778823
0,2,7,1,2,NA,0.8698915256370021
0,2,7,1,3,NA,0.8807970779778823
0,2,7,1,4,NA,0.8581489350995123
0,2,7,1,5,NA,0.8581489350995123
0,2,7,1,6,NA,0.9002495108803148
0,2,7,1,7,NA,0.6899744811276125
0,2,7,1,8,NA,0.7109495026250039
0,2,7,1,9,NA,0.7502601055951177
0,2,7,1,10,NA,0.8021838885585817
0,2,7,1,11,NA,0.8455347349164652
0,2,7,1,12,NA,0.9088770389851438
0,2,7,1,13,NA,0.7109495026250039
0,2,7,1,14,NA,0.8698915256370021
0,2,7,1,15,NA,0.9568927450589139
0,2,7,1,16,NA,0.9370266439430035
0,2,7,1,17,NA,0.8021838885585817
0,2,7,1,18,NA,0.9781187290638694
0,2,7,1,19,NA,0.6224593312018545
0,2,7,1,20,NA,0.9644288107273639
0,2,7,1,21,NA,0.7502601055951177
0,2,7,1,22,NA,0.668187772168166
0,2,7,1,23,NA,0.9088770389851438
0,2,7,1,24,NA,0.9478464369215823
0,2,7,1,25,NA,0.8320183851339245
0,2,7,1,26,NA,0.9088770389851438
0,2,7,1,27,NA,0.8807970779778823
0,2,7,1,28,NA,0.9241418199787566
0,2,7,1,29,NA,0.7858349830425586
0,2,7,1,30,NA,0.8807970779778823
0,2,7,1,31,NA,0.7685247834990175
0,2,7,1,32,NA,0.8807970779778823
0,2,7,1,33,NA,0.668187772168166
0,2,7,1,34,NA,0.8455347349164652
0,2,7,1,35,NA,0.9241418199787566
0,2,7,1,36,NA,0.9241418199787566
0,2,7,1,37,NA,0.9478464369215823
0,2,7,1,38,NA,0.9370266439430035
0,2,7,1,39,NA,0.9308615796566533
0,2,7,1,40,NA,0.9088770389851438
0,2,7,1,41,NA,0.9241418199787566
0,2,7,1,42,NA,0.7502601055951177
0,2,7,1,43,NA,0.7685247834990175
0,2,7,1,44,NA,0.8698915256370021
0,2,7,1,45,NA,0.9002495108803148
0,2,7,1,46,NA,0.8581489350995123
0,2,7,1,47,NA,0.8021838885585817
0,2,7,1,48,NA,0.8581489350995123
0,2,7,1,49,NA,0.9478464369215823
0,2,7,1,50,NA,0.9168273035060777
0,2,7,2,1,NA,0.8581489350995123
0,2,7,2,2,NA,0.8455347349164652
0,2,7,2,3,NA,0.8581489350995123
0,2,7,2,4,NA,0.8320183851339245
0,2,7,2,5,NA,0.8320183851339245
0,2,7,2,6,NA,0.8807970779778823
0,2,7,2,7,NA,0.6456563062257954
0,2,7,2,8,NA,0.668187772168166
0,2,7,2,9,NA,0.7109495026250039
0,2,7,2,10,NA,0.7685247834990175
0,2,7,2,11,NA,0.8175744761936437
0,2,7,2,12,NA,0.8909031788043871
0,2,7,2,13,NA,0.668187772168166
0,2,7,2,14,NA,0.8455347349164652
0,2,7,2,15,NA,0.9478464369215823
0,2,7,2,16,NA,0.9241418199787566
0,2,7,2,17,NA,0.7685247834990175
0,2,7,2,18,NA,0.973403006423134
0,2,7,2,19,NA,0.574442516811659
0,2,7,2,20,NA,0.9568927450589139
0,2,7,2,21,NA,0.7109495026250039
0,2,7,2,22,NA,0.6224593312018545
0,2,7,2,23,NA,0.8909031788043871
0,2,7,2,24,NA,0.9370266439430035
0,2,7,2,25,NA,0.8021838885585817
0,2,7,2,26,NA,0.8909031788043871
0,2,7,2,27,NA,0.8581489350995123
0,2,7,2,28,NA,0.9088770389851438
0,2,7,2,29,NA,0.7502601055951177
0,2,7,2,30,NA,0.8581489350995123
0,2,7,2,31,NA,0.7310585786300049
0,2,7,2,32,NA,0.8581489350995123
0,2,7,2,33,NA,0.6224593312018545
0,2,7,2,34,NA,0.8175744761936437
0,2,7,2,35,NA,0.9088770389851438
0,2,7,2,36,NA,0.9088770389851438
0,2,7,2,37,NA,0.9370266439430035
0,2,7,2,38,NA,0.9241418199787566
0,2,7,2,39,NA,0.9168273035060777
0,2,7,2,40,NA,0.8909031788043871
0,2,7,2,41,NA,0.9088770389851438
0,2,7,2,42,NA,0.7109495026250039
0,2,7,2,43,NA,0.7310585786300049
0,2,7,2,44,NA,0.8455347349164652
0,2,7,2,45,NA,0.8807970779778823
0,2,7,2,46,NA,0.8320183851339245
0,2,7,2,47,NA,0.7685247834990175
0,2,7,2,48,NA,0.8320183851339245
0,2,7,2,49,NA,0.9370266439430035
0,2,7,2,50,NA,0.9002495108803148
0,2,7,3,1,NA,0.9308615796566533
0,2,7,3,2,NA,0.9241418199787566
0,2,7,3,3,NA,0.9308615796566533
0,2,7,3,4,NA,0.9168273035060777
0,2,7,3,5,NA,0.9168273035060777
0,2,7,3,6,NA,0.9426758241011313
0,2,7,3,7,NA,0.8021838885585817
0,2,7,3,8,NA,0.8175744761936437
0,2,7,3,9,NA,0.8455347349164652
0,2,7,3,10,NA,0.8807970779778823
0,2,7,3,11,NA,0.9088770389851438
0,2,7,3,12,NA,0.9478464369215823
0,2,7,3,13,NA,0.8175744761936437
0,2,7,3,14,NA,0.9241418199787566
0,2,7,3,15,NA,0.9758729785823308
0,2,7,3,16,NA,0.9644288107273639
0,2,7,3,17,NA,0.8807970779778823
0,2,7,3,18,NA,0.9878715650157257
0,2,7,3,19,NA,0.7502601055951177
0,2,7,3,20,NA,0.9801596942659225
0,2,7,3,21,NA,0.8455347349164652
0,2,7,3,22,NA,0.7858349830425586
0,2,7,3,23,NA,0.9478464369215823
0,2,7,3,24,NA,0.9706877692486436
0,2,7,3,25,NA,0.9002495108803148
0,2,7,3,26,NA,0.9478464369215823
0,2,7,3,27,NA,0.9308615796566533
0,2,7,3,28,NA,0.9568927450589139
0,2,7,3,29,NA,0.8698915256370021
0,2,7,3,30,NA,0.9308615796566533
0,2,7,3,31,NA,0.8581489350995123
0,2,7,3,32,NA,0.9308615796566533
0,2,7,3,33,NA,0.7858349830425586
0,2,7,3,34,NA,0.9088770389851438
0,2,7,3,35,NA,0.9568927450589139
0,2,7,3,36,NA,0.9568927450589139
0,2,7,3,37,NA,0.9706877692486436
0,2,7,3,38,NA,0.9644288107273639
0,2,7,3,39,NA,0.9608342772032357
0,2,7,3,40,NA,0.9478464369215823
0,2,7,3,41,NA,0.9568927450589139
0,2,7,3,42,NA,0.8455347349164652
0,2,7,3,43,NA,0.8581489350995123
0,2,7,3,44,NA,0.9241418199787566
0,2,7,3,45,NA,0.9426758241011313
0,2,7,3,46,NA,0.9168273035060777
0,2,7,3,47,NA,0.8807970779778823
0,2,7,3,48,NA,0.9168273035060777
0,2,7,3,49,NA,0.9706877692486436
0,2,7,3,50,NA,0.9525741268224334
0,3,1,1,1,NA,0.7109495026250039
0,3,1,1,2,NA,0.6899744811276125
0,3,1,1,3,NA,0.7109495026250039
0,3,1,1,4,NA,0.6681877721681662
0,3,1,1,5,NA,0.6681877721681662
0,3,1,1,6,NA,0.7502601055951177
0,3,1,1,7,NA,0.4255574831883411
0,3,1,1,8,NA,0.45016600268752216
0,3,1,1,9,NA,0.5
0,3,1,1,10,NA,0.574442516811659
0,3,1,1,11,NA,0.6456563062257954
0,3,1,1,12,NA,0.7685247834990175
0,3,1,1,13,NA,0.45016600268752216
0,3,1,1,14,NA,0.6899744811276125
0,3,1,1,15,NA,0.8807970779778823
0,3,1,1,16,NA,0.8320183851339245
0,3,1,1,17,NA,0.574442516811659
0,3,1,1,18,NA,0.9370266439430035
0,3,1,1,19,NA,0.35434369377420455
0,3,1,1,20,NA,0.9002495108803148
0,3,1,1,21,NA,0.5
0,3,1,1,22,NA,0.401312339887548
0,3,1,1,23,NA,0.7685247834990175
0,3,1,1,24,NA,0.8581489350995123
0,3,1,1,25,NA,0.6224593312018546
0,3,1,1,26,NA,0.7685247834990175
0,3,1,1,27,NA,0.7109495026250039
0,3,1,1,28,NA,0.8021838885585817
0,3,1,1,29,NA,0.549833997312478
0,3,1,1,30,NA,0.7109495026250039
0,3,1,1,31,NA,0.5249791874789399
0,3,1,1,32,NA,0.7109495026250039
0,3,1,1,33,NA,0.401312339887548
0,3,1,1,34,NA,0.6456563062257954
0,3,1,1,35,NA,0.8021838885585817
0,3,1,1,36,NA,0.8021838885585817
0,3,1,1,37,NA,0.8581489350995123
0,3,1,1,38,NA,0.8320183851339245
0,3,1,1,39,NA,0.8175744761936437
0,3,1,1,40,NA,0.7685247834990175
0,3,1,1,41,NA,0.8021838885585817
0,3,1,1,42,NA,0.5
0,3,1,1,43,NA,0.5249791874789399
0,3,1,1,44,NA,0.6899744811276125
0,3,1,1,45,NA,0.7502601055951177
0,3,1,1,46,NA,0.6681877721681662
0,3,1,1,47,NA,0.574442516811659
0,3,1,1,48,NA,0.6681877721681662
0,3,1,1,49,NA,0.8581489350995123
0,3,1,1,50,NA,0.7858349830425586
0,3,1,2,1,NA,0.6681877721681662
0,3,1,2,2,NA,0.6456563062257954
0,3,1,2,3,NA,0.6681877721681662
0,3,1,2,4,NA,0.6224593312018546
0,3,1,2,5,NA,0.6224593312018546
0,3,1,2,6,NA,0.7109495026250039
0,3,1,2,7,NA,0.3775406687981454
0,3,1,2,8,NA,0.401312339887548
0,3,1,2,9,NA,0.45016600268752216
0,3,1,2,10,NA,0.5249791874789399
0,3,1,2,11,NA,0.598687660112452
0,3,1,2,12,NA,0.7310585786300049
0,3,1,2,13,NA,0.401312339887548
0,3,1,2,14,NA,0.6456563062257954
0,3,1,2,15,NA,0.8581489350995123
0,3,1,2,16,NA,0.8021838885585817
0,3,1,2,17,NA,0.5249791874789399
0,3,1,2,18,NA,0.9241418199787566
0,3,1,2,19,NA,0.31002551887238755
0,3,1,2,20,NA,0.8807970779778823
0,3,1,2,21,NA,0.45016600268752216
0,3,1,2,22,NA,0.35434369377420455
0,3,1,2,23,NA,0.7310585786300049
0,3,1,2,24,NA,0.8320183851339245
0,3,1,2,25,NA,0.574442516811659
0,3,1,2,26,NA,0.7310585786300049
0,3,1,2,27,NA,0.6681877721681662
0,3,1,2,28,NA,0.7685247834990175
0,3,1,2,29,NA,0.5
0,3,1,2,30,NA,0.6681877721681662
0,3,1,2,31,NA,0.47502081252106
0,3,1,2,32,NA,0.6681877721681662
0,3,1,2,33,NA,0.35434369377420455
0,3,1,2,34,NA,0.598687660112452
0,3,1,2,35,NA,0.7685247834990175
0,3,1,2,36,NA,0.7685247834990175
0,3,1,2,37,NA,0.8320183851339245
0,3,1,2,38,NA,0.8021838885585817
0,3,1,2,39,NA,0.7858349830425586
0,3,1,2,40,NA,0.7310585786300049
0,3,1,2,41,NA,0.7685247834990175
0,3,1,2,42,NA,0.45016600268752216
0,3,1,2,43,NA,0.47502081252106
0,3,1,2,44,NA,0.6456563062257954
0,3,1,2,45,NA,0.7109495026250039
0,3,1,2,46,NA,0.6224593312018546
0,3,1,2,47,NA,0.5249791874789399
0,3,1,2,48,NA,0.6224593312018546
0,3,1,2,49,NA,0.8320183851339245
0,3,1,2,50,NA,0.7502601055951177
0,3,1,3,1,NA,0.8175744761936437
0,3,1,3,2,NA,0.8021838885585817
0,3,1,3,3,NA,0.8175744761936437
0,3,1,3,4,NA,0.7858349830425586
0,3,1,3,5,NA,0.7858349830425586
0,3,1,3,6,NA,0.8455347349164652
0,3,1,3,7,NA,0.574442516811659
0,3,1,3,8,NA,0.598687660112452
0,3,1,3,9,NA,0.6456563062257954
0,3,1,3,10,NA,0.7109495026250039
0,3,1,3,11,NA,0.7685247834990175
0,3,1,3,12,NA,0.8581489350995123
0,3,1,3,13,NA,0.598687660112452
0,3,1,3,14,NA,0.8021838885585817
0,3,1,3,15,NA,0.9308615796566533
0,3,1,3,16,NA,0.9002495108803148
0,3,1,3,17,NA,0.7109495026250039
0,3,1,3,18,NA,0.9644288107273639
0,3,1,3,19,NA,0.5
0,3,1,3,20,NA,0.9426758241011313
0,3,1,3,21,NA,0.6456563062257954
0,3,1,3,22,NA,0.5498339973124778
0,3,1,3,23,NA,0.8581489350995123
0,3,1,3,24,NA,0.9168273035060777
0,3,1,3,25,NA,0.7502601055951177
0,3,1,3,26,NA,0.8581489350995123
0,3,1,3,27,NA,0.8175744761936437
0,3,1,3,28,NA,0.8807970779778823
0,3,1,3,29,NA,0.6899744811276125
0,3,1,3,30,NA,0.8175744761936437
0,3,1,3,31,NA,0.6681877721681662
0,3,1,3,32,NA,0.8175744761936437
0,3,1,3,33,NA,0.5498339973124778
0,3,1,3,34,NA,0.7685247834990175
0,3,1,3,35,NA,0.8807970779778823
0,3,1,3,36,NA,0.8807970779778823
0,3,1,3,37,NA,0.9168273035060777
0,3,1,3,38,NA,0.9002495108803148
0,3,1,3,39,NA,0.8909031788043871
0,3,1,3,40,NA,0.8581489350995123
0,3,1,3,41,NA,0.8807970779778823
0,3,1,3,42,NA,0.6456563062257954
0,3,1,3,43,NA,0.6681877721681662
0,3,1,3,44,NA,0.8021838885585817
0,3,1,3,45,NA,0.8455347349164652
0,3,1,3,46,NA,0.7858349830425586
0,3,1,3,47,NA,0.7109495026250039
0,3,1,3,48,NA,0.7858349830425586
0,3,1,3,49,NA,0.9168273035060777
0,3,1,3,50,NA,0.8698915256370021
0,3,2,1,1,NA,0.6899744811276125
0,3,2,1,2,NA,0.6681877721681662
0,3,2,1,3,NA,0.6899744811276125
0,3,2,1,4,NA,0.6456563062257954
0,3,2,1,5,NA,0.6456563062257954
